COMPANY,PLAN,PREMIUM_CRORES,PREMIUM,NOP,LIVES_COVERED,MONTH,YEAR,DATE,ATS
EXIDE LIFE,Individual Single Premium,3.79,37881662.35,53,NULL,JAN,2017,1/1/2017,714748
EXIDE LIFE,Individual Non-Single Premium,49.08,490769555.3,15314,NULL,JAN,2017,1/1/2017,32047
EXIDE LIFE,Group Single Premium,0.01,87953,1,70,JAN,2017,1/1/2017,87953
EXIDE LIFE,Group Non-Single Premium,6.18,61849077.75,20,57683,JAN,2017,1/1/2017,3092453
EXIDE LIFE,Individual Single Premium,1.85,18467549.34,199,NULL,JAN,2012,1/1/2012,92801
EXIDE LIFE,Individual Non-Single Premium,46.82,468205106.1,17439,NULL,JAN,2012,1/1/2012,26848
EXIDE LIFE,Group Single Premium,0.12,1200855.84,0,23,JAN,2012,1/1/2012,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,JAN,2012,1/1/2012,NULL
EXIDE LIFE,Individual Single Premium,4.81,48092297.89,44,NULL,JAN,2013,1/1/2013,1093006
EXIDE LIFE,Individual Non-Single Premium,41.63,416283427.5,18997,NULL,JAN,2013,1/1/2013,21913
EXIDE LIFE,Group Single Premium,0.08,777998.68,0,16,JAN,2013,1/1/2013,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,JAN,2013,1/1/2013,NULL
EXIDE LIFE,Individual Single Premium,3.09,30914790.65,38,NULL,AUG,2015,8/1/2015,813547
EXIDE LIFE,Individual Non-Single Premium,38.91,389078697.5,15740,NULL,AUG,2015,8/1/2015,24719
EXIDE LIFE,Group Single Premium,0,0,0,0,AUG,2015,8/1/2015,NULL
EXIDE LIFE,Group Non-Single Premium,2.69,26921419.69,32,41579,AUG,2015,8/1/2015,841294
EXIDE LIFE,Individual Single Premium,2.58,25774114.18,423,NULL,DEC,2010,12/1/2010,60931
EXIDE LIFE,Individual Non-Single Premium,53.73,537339239.8,27377,NULL,DEC,2010,12/1/2010,19627
EXIDE LIFE,Group Single Premium,0.42,4155566.63,0,82,DEC,2010,12/1/2010,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,DEC,2010,12/1/2010,NULL
EXIDE LIFE,Individual Single Premium,22.11,221074010.9,56,NULL,AUG,2012,8/1/2012,3947750
EXIDE LIFE,Individual Non-Single Premium,44.64,446376753.7,16014,NULL,AUG,2012,8/1/2012,27874
EXIDE LIFE,Group Single Premium,0.05,516715.48,0,14,AUG,2012,8/1/2012,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,AUG,2012,8/1/2012,NULL
EXIDE LIFE,Individual Single Premium,9.63,96337090,151,NULL,SEP,2014,9/1/2014,637993
EXIDE LIFE,Individual Non-Single Premium,43.44,434446708,14787,NULL,SEP,2014,9/1/2014,29380
EXIDE LIFE,Group Single Premium,0,0,0,0,SEP,2014,9/1/2014,NULL
EXIDE LIFE,Group Non-Single Premium,0.38,3756855,4,2790,SEP,2014,9/1/2014,939213
EXIDE LIFE,Individual Single Premium,2.83,28287564.39,57,NULL,DEC,2016,12/1/2016,496273
EXIDE LIFE,Individual Non-Single Premium,53.48,534827042.5,16822,NULL,DEC,2016,12/1/2016,31793
EXIDE LIFE,Group Single Premium,0,0,0,0,DEC,2016,12/1/2016,NULL
EXIDE LIFE,Group Non-Single Premium,3.6,35991889.82,34,45577,DEC,2016,12/1/2016,1058584
EXIDE LIFE,Individual Single Premium,9.7,96987080.83,21,NULL,JUN,2014,6/1/2014,4618432
EXIDE LIFE,Individual Non-Single Premium,38.4,384022156.9,14827,NULL,JUN,2014,6/1/2014,25900
EXIDE LIFE,Group Single Premium,0,19757.03,0,1,JUN,2014,6/1/2014,NULL
EXIDE LIFE,Group Non-Single Premium,0.11,1118124,7,1941,JUN,2014,6/1/2014,159732
EXIDE LIFE,Group Single Premium,0.04,437069,0,8,OCT,2012,10/1/2012,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,OCT,2012,10/1/2012,NULL
EXIDE LIFE,Individual Single Premium,0,-39922.46,-1,NULL,AUG,2010,8/1/2010,39922
EXIDE LIFE,Individual Non-Single Premium,58.27,582650772.5,21237,NULL,AUG,2010,8/1/2010,27435
EXIDE LIFE,Group Single Premium,0.93,9347363.58,0,163,AUG,2010,8/1/2010,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,AUG,2010,8/1/2010,NULL
EXIDE LIFE,Group Non-Single Premium,5.23,52280494.07,15,79557,JUL,2017,7/1/2017,3485366
EXIDE LIFE,Group Yearly Renewable Premium,3.44,34359921.03,0,52511,JUL,2017,7/1/2017,NULL
EXIDE LIFE,Individual Single Premium,10.47,104737829.5,138,0,MAR,2020,3/1/2020,758969
EXIDE LIFE,Individual Non-Single Premium,73.57,735663832.8,17153,0,MAR,2020,3/1/2020,42888
EXIDE LIFE,Group Single Premium,0.11,1084104,0,503,MAR,2020,3/1/2020,NULL
EXIDE LIFE,Group Non-Single Premium,13.05,130469388,7,142077,MAR,2020,3/1/2020,18638484
EXIDE LIFE,Group Yearly Renewable Premium,7.94,79434381,0,138237,MAR,2020,3/1/2020,NULL
EXIDE LIFE,Individual Single Premium,4.76,47628642.97,566,NULL,MAR,2011,3/1/2011,84149
EXIDE LIFE,Individual Non-Single Premium,118.94,1189400258,43770,NULL,MAR,2011,3/1/2011,27173
EXIDE LIFE,Group Single Premium,0.35,3462202,0,64,MAR,2011,3/1/2011,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,MAR,2011,3/1/2011,NULL
EXIDE LIFE,Individual Single Premium,1.81,18111433.99,216,NULL,SEP,2011,9/1/2011,83849
EXIDE LIFE,Individual Non-Single Premium,74.62,746194097.3,24479,NULL,SEP,2011,9/1/2011,30483
EXIDE LIFE,Group Single Premium,0.24,2440911,0,41,SEP,2011,9/1/2011,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,SEP,2011,9/1/2011,NULL
EXIDE LIFE,Individual Single Premium,0.01,142662.4,2,NULL,APR,2010,4/1/2010,71331
EXIDE LIFE,Individual Non-Single Premium,28.94,289398521.8,14409,NULL,APR,2010,4/1/2010,20084
EXIDE LIFE,Group Single Premium,0.54,5411525.03,0,106,APR,2010,4/1/2010,NULL
EXIDE LIFE,Group Non-Single Premium,0,1411,0,43,APR,2010,4/1/2010,NULL
EXIDE LIFE,Individual Single Premium,2.69,26940988.69,46,NULL,MAY,2017,5/1/2017,585673
EXIDE LIFE,Individual Non-Single Premium,35.25,352463175.1,12756,NULL,MAY,2017,5/1/2017,27631
EXIDE LIFE,Group Single Premium,0.02,228750,0,185,MAY,2017,5/1/2017,NULL
EXIDE LIFE,Group Non-Single Premium,15.58,155788903.7,33,248449,MAY,2017,5/1/2017,4720875
EXIDE LIFE,Individual Single Premium,5.45,54476630.9,84,NULL,FEB,2013,2/1/2013,648531
EXIDE LIFE,Individual Non-Single Premium,50.72,507154290.5,19915,NULL,FEB,2013,2/1/2013,25465
EXIDE LIFE,Group Single Premium,0.04,357388.9,0,9,FEB,2013,2/1/2013,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,FEB,2013,2/1/2013,NULL
EXIDE LIFE,Individual Single Premium,2.37,23744882.94,69,NULL,DEC,2012,12/1/2012,344128
EXIDE LIFE,Individual Non-Single Premium,44.37,443673965.3,18992,NULL,DEC,2012,12/1/2012,23361
EXIDE LIFE,Group Single Premium,0.07,748484.17,0,12,DEC,2012,12/1/2012,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,DEC,2012,12/1/2012,NULL
EXIDE LIFE,Individual Single Premium,0.98,9826240.8,124,NULL,DEC,2011,12/1/2011,79243
EXIDE LIFE,Individual Non-Single Premium,66.2,662042755.4,22587,NULL,DEC,2011,12/1/2011,29310
EXIDE LIFE,Group Single Premium,0.24,2366952.9,0,36,DEC,2011,12/1/2011,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,DEC,2011,12/1/2011,NULL
EXIDE LIFE,Individual Single Premium,1.1,10993437,38,0,JUL,2017,7/1/2017,289300
EXIDE LIFE,Individual Non-Single Premium,39.52,395203476.3,15100,0,JUL,2017,7/1/2017,26172
EXIDE LIFE,Group Single Premium,0.02,181281,0,140,JUL,2017,7/1/2017,NULL
EXIDE LIFE,Individual Single Premium,13.79,137900570.4,26,NULL,JUL,2016,7/1/2016,5303868
EXIDE LIFE,Individual Non-Single Premium,36.86,368613489.3,13023,NULL,JUL,2016,7/1/2016,28304
EXIDE LIFE,Group Single Premium,0,0,0,0,JUL,2016,7/1/2016,NULL
EXIDE LIFE,Group Non-Single Premium,5.88,58844873.41,16,56828,JUL,2016,7/1/2016,3677804
EXIDE LIFE,Individual Single Premium,42.61,426137750,143,NULL,DEC,2014,12/1/2014,2979984
EXIDE LIFE,Individual Non-Single Premium,33.62,336157509,13747,NULL,DEC,2014,12/1/2014,24453
EXIDE LIFE,Group Single Premium,0,0,0,0,DEC,2014,12/1/2014,NULL
EXIDE LIFE,Group Non-Single Premium,1.03,10319154,31,20346,DEC,2014,12/1/2014,332875
EXIDE LIFE,Individual Single Premium,37.47,374747121,76,NULL,SEP,2012,9/1/2012,4930883
EXIDE LIFE,Individual Non-Single Premium,45.97,459659527.5,17681,NULL,SEP,2012,9/1/2012,25997
EXIDE LIFE,Group Single Premium,0.04,367612.71,0,8,SEP,2012,9/1/2012,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,SEP,2012,9/1/2012,NULL
EXIDE LIFE,Individual Single Premium,5.99,59854350.57,106,0,FEB,2019,2/1/2019,564663
EXIDE LIFE,Individual Non-Single Premium,58.8,587960549.3,18089,0,FEB,2019,2/1/2019,32503
EXIDE LIFE,Individual Single Premium,13.93,139292491.3,217,0,MAY,2019,5/1/2019,641900
EXIDE LIFE,Individual Non-Single Premium,38.52,385244653.9,13067,0,MAY,2019,5/1/2019,29482
EXIDE LIFE,Group Single Premium,0.04,372757.66,0,113,MAY,2019,5/1/2019,NULL
EXIDE LIFE,Group Non-Single Premium,1.13,11337678.49,1,914,MAY,2019,5/1/2019,11337678
EXIDE LIFE,Group Yearly Renewable Premium,4.34,43366202.96,0,146340,MAY,2019,5/1/2019,NULL
EXIDE LIFE,Individual Single Premium,0,38507.42,1,NULL,JUL,2010,7/1/2010,38507
EXIDE LIFE,Individual Non-Single Premium,39.83,398339228.5,18622,NULL,JUL,2010,7/1/2010,21390
EXIDE LIFE,Group Single Premium,0.94,9423101.55,0,193,JUL,2010,7/1/2010,NULL
EXIDE LIFE,Group Non-Single Premium,0,15862,0,63,JUL,2010,7/1/2010,NULL
EXIDE LIFE,Individual Single Premium,12.22,122166043.7,1251,NULL,MAR,2012,3/1/2012,97654
EXIDE LIFE,Individual Non-Single Premium,104.67,1046670555,32412,NULL,MAR,2012,3/1/2012,32292
EXIDE LIFE,Group Single Premium,0.07,745675.41,0,16,MAR,2012,3/1/2012,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,MAR,2012,3/1/2012,NULL
EXIDE LIFE,Individual Single Premium,1.13,11277544.69,125,NULL,NOV,2011,11/1/2011,90220
EXIDE LIFE,Individual Non-Single Premium,40.48,404786574.3,16951,NULL,NOV,2011,11/1/2011,23879
EXIDE LIFE,Group Single Premium,0.08,799663.64,0,18,NOV,2011,11/1/2011,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,NOV,2011,11/1/2011,NULL
EXIDE LIFE,Individual Single Premium,3.89,38910706.38,67,0,JUL,2020,7/1/2020,580756
EXIDE LIFE,Individual Non-Single Premium,39.55,395457291.1,11563,0,JUL,2020,7/1/2020,34200
EXIDE LIFE,Group Single Premium,0.04,420614,0,144,JUL,2020,7/1/2020,NULL
EXIDE LIFE,Group Non-Single Premium,0,-246,0,-349,JUL,2020,7/1/2020,NULL
EXIDE LIFE,Group Yearly Renewable Premium,2.69,26915290,0,36133,JUL,2020,7/1/2020,NULL
EXIDE LIFE,Individual Single Premium,8.99,89934024.06,234,0,APR,2019,4/1/2019,384333
EXIDE LIFE,Individual Non-Single Premium,26.25,262472761.1,9007,0,APR,2019,4/1/2019,29140
EXIDE LIFE,Group Single Premium,0.02,184033.29,0,31,APR,2019,4/1/2019,NULL
EXIDE LIFE,Group Non-Single Premium,0.03,324437.82,1,2136,APR,2019,4/1/2019,324437
EXIDE LIFE,Group Yearly Renewable Premium,2.36,23571810.67,0,63183,APR,2019,4/1/2019,NULL
EXIDE LIFE,Individual Single Premium,3.92,39240321.51,112,0,MAY,2020,5/1/2020,350360
EXIDE LIFE,Individual Non-Single Premium,23.77,237682112.3,8500,0,MAY,2020,5/1/2020,27962
EXIDE LIFE,Group Single Premium,0.01,110511.2,0,25,MAY,2020,5/1/2020,NULL
EXIDE LIFE,Group Non-Single Premium,2.35,23529425.18,5,11054,MAY,2020,5/1/2020,4705885
EXIDE LIFE,Group Yearly Renewable Premium,1.73,17260726.61,0,19418,MAY,2020,5/1/2020,NULL
EXIDE LIFE,Individual Single Premium,21.14,211431602.4,705,0,MAR,2019,3/1/2019,299902
EXIDE LIFE,Individual Non-Single Premium,124.98,1249820826,33610,0,MAR,2019,3/1/2019,37185
EXIDE LIFE,Group Single Premium,0.09,888729.89,0,368,MAR,2019,3/1/2019,NULL
EXIDE LIFE,Group Non-Single Premium,9.5,94970228.81,9,44266,MAR,2019,3/1/2019,10552247
EXIDE LIFE,Group Yearly Renewable Premium,6.81,68061456.79,0,260434,MAR,2019,3/1/2019,NULL
EXIDE LIFE,Individual Single Premium,10.38,103830407.5,160,0,JAN,2020,1/1/2020,648940
EXIDE LIFE,Individual Non-Single Premium,65.61,656102748.8,16832,0,JAN,2020,1/1/2020,38979
EXIDE LIFE,Group Single Premium,0.06,616591,0,258,JAN,2020,1/1/2020,NULL
EXIDE LIFE,Group Non-Single Premium,0.98,9780553,3,7294,JAN,2020,1/1/2020,3260184
EXIDE LIFE,Group Yearly Renewable Premium,8.33,83343399,0,124894,JAN,2020,1/1/2020,NULL
EXIDE LIFE,Individual Single Premium,8.28,82809133.14,220,0,JUN,2019,6/1/2019,376405
EXIDE LIFE,Individual Non-Single Premium,46.68,466792687.5,15679,0,JUN,2019,6/1/2019,29771
EXIDE LIFE,Group Single Premium,0.01,143899.98,0,72,JUN,2019,6/1/2019,NULL
EXIDE LIFE,Group Non-Single Premium,0.97,9733251.29,4,25986,JUN,2019,6/1/2019,2433312
EXIDE LIFE,Group Yearly Renewable Premium,3.43,34306084.98,0,146249,JUN,2019,6/1/2019,NULL
EXIDE LIFE,Individual Single Premium,2.42,24175157.96,44,0,SEP,2018,9/1/2018,549435
EXIDE LIFE,Individual Non-Single Premium,57.07,570732555.1,16610,0,SEP,2018,9/1/2018,34360
EXIDE LIFE,Group Single Premium,0.07,660294.73,1,289,SEP,2018,9/1/2018,660294
EXIDE LIFE,Group Non-Single Premium,2.28,22753878.15,6,72658,SEP,2018,9/1/2018,3792313
EXIDE LIFE,Group Yearly Renewable Premium,0.99,9916608.28,0,31190,SEP,2018,9/1/2018,NULL
EXIDE LIFE,Individual Single Premium,8.32,83161361.77,102,0,AUG,2020,8/1/2020,815307
EXIDE LIFE,Individual Non-Single Premium,39.13,391267810.4,11457,0,AUG,2020,8/1/2020,34150
EXIDE LIFE,Group Single Premium,0.06,618484.92,0,273,AUG,2020,8/1/2020,NULL
EXIDE LIFE,Group Non-Single Premium,1.68,16791475.45,1,1964,AUG,2020,8/1/2020,16791475
EXIDE LIFE,Group Yearly Renewable Premium,5.99,59886630.21,0,83377,AUG,2020,8/1/2020,NULL
EXIDE LIFE,Individual Single Premium,9.33,93277358.54,187,0,SEP,2019,9/1/2019,498809
EXIDE LIFE,Individual Non-Single Premium,68.06,680643028.3,18871,0,SEP,2019,9/1/2019,36068
EXIDE LIFE,Group Single Premium,0.05,524704,0,180,SEP,2019,9/1/2019,NULL
EXIDE LIFE,Group Non-Single Premium,0.32,3165671.06,7,4151,SEP,2019,9/1/2019,452238
EXIDE LIFE,Group Yearly Renewable Premium,5.35,53485209.64,0,191212,SEP,2019,9/1/2019,NULL
EXIDE LIFE,Individual Single Premium,7.17,71677821.25,85,0,APR,2020,4/1/2020,843268
EXIDE LIFE,Individual Non-Single Premium,15.97,159687519.6,6255,0,APR,2020,4/1/2020,25529
EXIDE LIFE,Group Single Premium,0,0,0,0,APR,2020,4/1/2020,NULL
EXIDE LIFE,Group Non-Single Premium,1.52,15155640.26,3,752,APR,2020,4/1/2020,5051880
EXIDE LIFE,Group Yearly Renewable Premium,0.61,6064664.77,0,8906,APR,2020,4/1/2020,NULL
EXIDE LIFE,Group Single Premium,0.03,349166.06,0,127,FEB,2019,2/1/2019,NULL
EXIDE LIFE,Group Non-Single Premium,0.4,4000739.72,1,2431,FEB,2019,2/1/2019,4000739
EXIDE LIFE,Group Yearly Renewable Premium,4.3,42988634.01,0,100521,FEB,2019,2/1/2019,NULL
EXIDE LIFE,Individual Single Premium,1.64,16379400.16,28,0,JUN,2018,6/1/2018,584978
EXIDE LIFE,Individual Non-Single Premium,49.67,496712162.2,14672,0,JUN,2018,6/1/2018,33854
EXIDE LIFE,Group Single Premium,0.04,410638,0,248,JUN,2018,6/1/2018,NULL
EXIDE LIFE,Group Non-Single Premium,1.63,16330698.13,12,89700,JUN,2018,6/1/2018,1360891
EXIDE LIFE,Group Yearly Renewable Premium,3.59,35923846.87,0,77823,JUN,2018,6/1/2018,NULL
EXIDE LIFE,Individual Single Premium,8.68,86761259.01,42,NULL,AUG,2016,8/1/2016,2065744
EXIDE LIFE,Individual Non-Single Premium,46.71,467071509.4,15838,NULL,AUG,2016,8/1/2016,29490
EXIDE LIFE,Group Single Premium,0,0,0,0,AUG,2016,8/1/2016,NULL
EXIDE LIFE,Group Non-Single Premium,2.21,22130662.16,15,20158,AUG,2016,8/1/2016,1475377
EXIDE LIFE,Individual Single Premium,10.91,109148882,255,0,AUG,2019,8/1/2019,428034
EXIDE LIFE,Individual Non-Single Premium,58.46,584588022.3,17803,0,AUG,2019,8/1/2019,32836
EXIDE LIFE,Group Single Premium,0.03,253094,0,120,AUG,2019,8/1/2019,NULL
EXIDE LIFE,Group Non-Single Premium,2.16,21565035.52,3,866,AUG,2019,8/1/2019,7188345
EXIDE LIFE,Group Yearly Renewable Premium,4.92,49191223.48,0,146771,AUG,2019,8/1/2019,NULL
EXIDE LIFE,Individual Single Premium,5.06,50614751.7,64,0,OCT,2018,10/1/2018,790855
EXIDE LIFE,Individual Non-Single Premium,43.56,435559210.5,14135,0,OCT,2018,10/1/2018,30814
EXIDE LIFE,Group Single Premium,0.06,565282.3,0,331,OCT,2018,10/1/2018,NULL
EXIDE LIFE,Group Non-Single Premium,2.14,21413150.64,8,134736,OCT,2018,10/1/2018,2676643
EXIDE LIFE,Group Yearly Renewable Premium,4.72,47219411.93,0,31482,OCT,2018,10/1/2018,NULL
EXIDE LIFE,Individual Single Premium,3.09,30921154,28,0,FEB,2018,2/1/2018,1104326
EXIDE LIFE,Individual Non-Single Premium,59.1,590966799.7,16310,0,FEB,2018,2/1/2018,36233
EXIDE LIFE,Group Single Premium,0.05,515080,0,281,FEB,2018,2/1/2018,NULL
EXIDE LIFE,Group Non-Single Premium,5.2,52015117.94,20,79776,FEB,2018,2/1/2018,2600755
EXIDE LIFE,Group Yearly Renewable Premium,0.83,8342691.31,0,4259,FEB,2018,2/1/2018,NULL
EXIDE LIFE,Individual Single Premium,8.61,86077147.92,45,NULL,SEP,2016,9/1/2016,1912825
EXIDE LIFE,Individual Non-Single Premium,66.45,664463924.4,20203,NULL,SEP,2016,9/1/2016,32889
EXIDE LIFE,Group Single Premium,0,0,0,0,SEP,2016,9/1/2016,NULL
EXIDE LIFE,Group Non-Single Premium,6.07,60665169,33,44232,SEP,2016,9/1/2016,1838338
EXIDE LIFE,Individual Single Premium,6.4,64004405.37,68,NULL,SEP,2015,9/1/2015,941241
EXIDE LIFE,Individual Non-Single Premium,47.31,473063061.4,21470,NULL,SEP,2015,9/1/2015,22033
EXIDE LIFE,Individual Single Premium,0.31,3139730.28,26,NULL,MAY,2012,5/1/2012,120758
EXIDE LIFE,Individual Non-Single Premium,27.42,274157505,11320,NULL,MAY,2012,5/1/2012,24218
EXIDE LIFE,Group Single Premium,0.05,486732.76,0,9,MAY,2012,5/1/2012,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,MAY,2012,5/1/2012,NULL
EXIDE LIFE,Individual Single Premium,1.54,15363539.89,153,NULL,APR,2011,4/1/2011,100415
EXIDE LIFE,Individual Non-Single Premium,17.25,172488143.3,10257,NULL,APR,2011,4/1/2011,16816
EXIDE LIFE,Group Single Premium,0.21,2064498,0,47,APR,2011,4/1/2011,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,APR,2011,4/1/2011,NULL
EXIDE LIFE,Individual Single Premium,2.77,27675473.19,18,NULL,OCT,2016,10/1/2016,1537526
EXIDE LIFE,Individual Non-Single Premium,27.26,272557183.8,8998,NULL,OCT,2016,10/1/2016,30290
EXIDE LIFE,Group Single Premium,0,0,0,0,OCT,2016,10/1/2016,NULL
EXIDE LIFE,Group Non-Single Premium,3.67,36714742.79,21,68206,OCT,2016,10/1/2016,1748321
EXIDE LIFE,Individual Single Premium,15.84,158397126.3,463,NULL,MAR,2015,3/1/2015,342110
EXIDE LIFE,Individual Non-Single Premium,75.92,759165196.4,29122,NULL,MAR,2015,3/1/2015,26068
EXIDE LIFE,Group Single Premium,0,0,0,0,MAR,2015,3/1/2015,NULL
EXIDE LIFE,Group Non-Single Premium,2.27,22674825.45,42,36804,MAR,2015,3/1/2015,539876
EXIDE LIFE,Individual Single Premium,4.09,40862355.18,28,0,AUG,2017,8/1/2017,1459369
EXIDE LIFE,Individual Non-Single Premium,38.06,380564153.7,13698,0,AUG,2017,8/1/2017,27782
EXIDE LIFE,Group Single Premium,0.04,409974,0,307,AUG,2017,8/1/2017,NULL
EXIDE LIFE,Group Non-Single Premium,2.8,28016993.4,17,33651,AUG,2017,8/1/2017,1648058
EXIDE LIFE,Group Yearly Renewable Premium,0.83,8276869.76,0,57522,AUG,2017,8/1/2017,NULL
EXIDE LIFE,Individual Single Premium,0,-4018.56,0,NULL,JUN,2010,6/1/2010,NULL
EXIDE LIFE,Individual Non-Single Premium,52.54,525447057.1,20668,NULL,JUN,2010,6/1/2010,25423
EXIDE LIFE,Group Single Premium,0.99,9904011.85,0,196,JUN,2010,6/1/2010,NULL
EXIDE LIFE,Group Non-Single Premium,0.21,2100061,0,5,JUN,2010,6/1/2010,NULL
EXIDE LIFE,Individual Single Premium,5.01,50103109,53,NULL,MAR,2017,3/1/2017,945341
EXIDE LIFE,Individual Non-Single Premium,106.53,1065339657,33483,NULL,MAR,2017,3/1/2017,31817
EXIDE LIFE,Group Single Premium,0,0,0,0,MAR,2017,3/1/2017,NULL
EXIDE LIFE,Group Non-Single Premium,4.27,42699435.21,52,109864,MAR,2017,3/1/2017,821142
EXIDE LIFE,Individual Single Premium,15.39,153909225.6,34,NULL,DEC,2013,12/1/2013,4526741
EXIDE LIFE,Individual Non-Single Premium,54.21,542078020.8,17998,NULL,DEC,2013,12/1/2013,30118
EXIDE LIFE,Group Single Premium,0.05,538095.41,0,5,DEC,2013,12/1/2013,NULL
EXIDE LIFE,Group Non-Single Premium,0.24,2420951,9,2269,DEC,2013,12/1/2013,268994
EXIDE LIFE,Individual Single Premium,1.33,13281135.36,219,NULL,SEP,2010,9/1/2010,60644
EXIDE LIFE,Individual Non-Single Premium,59.19,591857539.3,21941,NULL,SEP,2010,9/1/2010,26974
EXIDE LIFE,Group Single Premium,0.43,4280375.82,0,96,SEP,2010,9/1/2010,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,SEP,2010,9/1/2010,NULL
EXIDE LIFE,Individual Single Premium,7.05,70537666.13,167,NULL,MAR,2016,3/1/2016,422381
EXIDE LIFE,Individual Non-Single Premium,73.99,739882812.6,31162,NULL,MAR,2016,3/1/2016,23743
EXIDE LIFE,Group Single Premium,0,0,0,0,MAR,2016,3/1/2016,NULL
EXIDE LIFE,Group Non-Single Premium,25.23,252274043.8,27,219606,MAR,2016,3/1/2016,9343483
EXIDE LIFE,Individual Single Premium,0.51,5082981.5,53,NULL,APR,2012,4/1/2012,95905
EXIDE LIFE,Individual Non-Single Premium,13.48,134761972.6,5810,NULL,APR,2012,4/1/2012,23194
EXIDE LIFE,Group Single Premium,0.1,1014586.77,0,18,APR,2012,4/1/2012,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,APR,2012,4/1/2012,NULL
EXIDE LIFE,Individual Single Premium,2.61,26058319.06,230,NULL,JUN,2011,6/1/2011,113297
EXIDE LIFE,Individual Non-Single Premium,42.73,427345358.5,20189,NULL,JUN,2011,6/1/2011,21167
EXIDE LIFE,Group Single Premium,0.26,2601504.99,0,55,JUN,2011,6/1/2011,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,JUN,2011,6/1/2011,NULL
EXIDE LIFE,Individual Single Premium,2.39,23891156.34,40,NULL,NOV,2015,11/1/2015,597278
EXIDE LIFE,Individual Non-Single Premium,33.6,336039914.6,12385,NULL,NOV,2015,11/1/2015,27132
EXIDE LIFE,Group Single Premium,0,0,0,0,NOV,2015,11/1/2015,NULL
EXIDE LIFE,Group Non-Single Premium,0.91,9083565.63,10,11844,NOV,2015,11/1/2015,908356
EXIDE LIFE,Individual Single Premium,0.81,8063782.33,74,NULL,APR,2013,4/1/2013,108970
EXIDE LIFE,Individual Non-Single Premium,13.54,135448407.9,5969,NULL,APR,2013,4/1/2013,22691
EXIDE LIFE,Group Single Premium,0.07,651159.08,0,9,APR,2013,4/1/2013,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,APR,2013,4/1/2013,NULL
EXIDE LIFE,Individual Single Premium,1.09,10863632.69,140,NULL,OCT,2011,10/1/2011,77597
EXIDE LIFE,Individual Non-Single Premium,32.8,328035186,13437,NULL,OCT,2011,10/1/2011,24412
EXIDE LIFE,Group Single Premium,0.18,1846286.46,0,40,OCT,2011,10/1/2011,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,OCT,2011,10/1/2011,NULL
EXIDE LIFE,Individual Single Premium,3.81,38076677.95,56,NULL,JAN,2016,1/1/2016,679940
EXIDE LIFE,Individual Non-Single Premium,41.07,410685669.2,15000,NULL,JAN,2016,1/1/2016,27379
EXIDE LIFE,Group Single Premium,0,0,0,0,JAN,2016,1/1/2016,NULL
EXIDE LIFE,Group Non-Single Premium,6.84,68436284.8,43,133740,JAN,2016,1/1/2016,1591541
EXIDE LIFE,Individual Single Premium,-8.22,-82238626.7,180,NULL,MAR,2013,3/1/2013,-456881
EXIDE LIFE,Individual Non-Single Premium,110.06,1100562758,37082,NULL,MAR,2013,3/1/2013,29679
EXIDE LIFE,Group Single Premium,0.1,961426,0,15,MAR,2013,3/1/2013,NULL
EXIDE LIFE,Group Non-Single Premium,0,0,0,0,MAR,2013,3/1/2013,NULL
EXIDE LIFE,Individual Single Premium,9.5,95020489.27,100,NULL,MAR,2014,3/1/2014,950204
EXIDE LIFE,Individual Non-Single Premium,86.07,860701542.4,32696,NULL,MAR,2014,3/1/2014,26324
EXIDE LIFE,Group Single Premium,0.03,326793.72,0,9,MAR,2014,3/1/2014,NULL
EXIDE LIFE,Group Non-Single Premium,0.32,3199849,11,5912,MAR,2014,3/1/2014,290895
EXIDE LIFE,Individual Single Premium,1.81,18089672.51,298,NULL,OCT,2010,10/1/2010,60703
EXIDE LIFE,Individual Non-Single Premium,47.62,476165438.3,19211,NULL,OCT,2010,10/1/2010,24786
